TransactionID,Date,PropertyID,PropertyName,PropertyType,LocationID,Address,City,State,ZipCode,SquareFeet,YearBuilt,SalePrice,AgentID,AgentName
5742,2023-04-06,202,Property_323,Commercial,112,1990 Elm St,New York,NY,36430,632,1906,559196,30,Mary Davis
547,2023-04-06,148,Property_126,Land,49,4356 Sunset Blvd,Chicago,IL,25581,2728,2005,347892,37,Mary Williams
9759,2023-04-06,66,Property_419,Land,138,1275 Cedar St,New York,NY,86547,1315,2016,110559,49,Robert Davis
9084,2023-04-06,474,Property_74,Commercial,55,6948 Pine St,Dallas,TX,47339,3579,2001,891844,75,Jennifer Jones
450,2023-04-06,287,Property_336,Commercial,163,2474 Maple St,New York,NY,47539,7249,1938,484646,11,John Brown
5812,2023-04-06,494,Property_256,Residential,155,8887 Cedar St,Chicago,IL,10421,7325,2017,832408,47,James Williams
1502,2023-04-06,453,Property_219,Commercial,4,1013 Maple St,Los Angeles,CA,56521,1377,1995,905907,17,Robert Jones
144,2023-04-06,253,Property_449,Land,48,7367 2nd St,Chicago,IL,34782,8126,1987,243044,85,Mary Williams
4190,2023-04-06,3,Property_410,Land,20,1257 Pine St,San Diego,CA,21521,1581,1992,676231,52,Linda Brown
3684,2023-04-06,241,Property_339,Residential,145,885 Sunset Blvd,New York,NY,13386,5576,1954,831844,58,Linda Johnson
7616,2023-04-06,371,Property_361,Commercial,91,8109 Pine St,Houston,TX,70133,8961,1958,323093,57,Linda Miller
5161,2023-04-06,454,Property_59,Commercial,77,9802 Pine St,Los Angeles,CA,79999,6258,1991,132948,27,Patricia Miller
193,2023-04-06,359,Property_423,Land,81,8086 Elm St,San Jose,CA,43935,9208,1992,401549,52,Patricia Davis
5103,2023-04-06,344,Property_145,Land,97,4503 Maple St,Houston,TX,53885,3062,1993,373109,7,Jennifer Garcia
5504,2023-04-06,185,Property_229,Land,157,6312 Cedar St,Los Angeles,CA,55025,8753,1959,322149,77,William Brown
5514,2023-04-06,46,Property_221,Commercial,161,6599 Maple St,Houston,TX,48873,7376,1998,321092,37,William Davis
1268,2023-04-06,15,Property_171,Commercial,59,4541 Pine St,Los Angeles,CA,32755,8634,2006,704570,12,William Williams
5024,2023-04-06,196,Property_48,Residential,177,8449 Oak St,Los Angeles,CA,33428,593,1915,410909,45,John Smith
6792,2023-04-06,208,Property_394,Commercial,155,9396 Elm St,San Jose,CA,95623,2874,1920,738876,10,Michael Smith
4700,2023-04-06,209,Property_434,Residential,25,8616 Cedar St,Los Angeles,CA,62200,7777,1943,673909,99,Michael Garcia
3873,2023-04-06,454,Property_388,Commercial,148,9529 Main St,Philadelphia,PA,63397,9093,1922,134898,73,Robert Smith
9101,2023-04-06,313,Property_65,Land,73,3957 Oak St,San Diego,CA,23307,8104,1990,412767,15,James Smith
494,2023-04-06,48,Property_35,Land,139,717 Maple St,Los Angeles,CA,48826,5000,1996,190747,77,Elizabeth Smith
4795,2023-04-06,329,Property_401,Land,5,4301 River Rd,Los Angeles,CA,50541,1587,1921,831238,15,John Davis
5876,2023-04-06,294,Property_225,Commercial,10,4538 River Rd,San Diego,CA,42804,8704,1929,995792,59,Mary Brown
6810,2023-04-07,198,Property_185,Commercial,199,394 Elm St,San Diego,CA,89887,9824,1982,168894,58,Patricia Davis
5266,2023-04-07,197,Property_482,Commercial,48,8781 Maple St,San Diego,CA,19282,1407,2021,318728,17,Robert Miller
6663,2023-04-07,122,Property_43,Residential,57,9798 Maple St,Los Angeles,CA,60180,1816,1979,400944,12,Linda Miller
6817,2023-04-07,134,Property_220,Commercial,133,867 2nd St,Houston,TX,63539,8832,1918,284886,58,William Davis
6828,2023-04-07,190,Property_388,Commercial,109,271 River Rd,San Antonio,TX,62452,7057,1991,191726,29,Linda Smith
8309,2023-04-07,154,Property_149,Land,97,4492 2nd St,San Jose,CA,63325,2690,1946,808033,37,John Brown
4270,2023-04-07,291,Property_6,Land,44,5462 Cedar St,Philadelphia,PA,78766,6224,1905,131553,8,Robert Jones
1264,2023-04-07,67,Property_435,Residential,88,6577 Pine St,Philadelphia,PA,50908,9730,2008,356420,65,John Smith
6841,2023-04-07,285,Property_211,Land,76,521 Cedar St,San Antonio,TX,41751,3448,1994,965811,84,Robert Miller
2449,2023-04-07,255,Property_28,Land,128,5294 Main St,Houston,TX,20837,836,1965,269228,89,John Johnson
2524,2023-04-07,492,Property_35,Land,78,545 Oak St,Houston,TX,31658,3937,1904,552024,81,Mary Smith
6868,2023-04-07,23,Property_278,Land,77,4353 2nd St,San Jose,CA,15174,6956,2020,850178,90,Mary Davis
1085,2023-04-07,33,Property_18,Commercial,158,1125 8th Ave,New York,NY,97878,3493,1973,698352,67,Mary Jones
6906,2023-04-07,79,Property_464,Land,76,958 River Rd,Phoenix,AZ,96493,1776,1957,360880,92,William Brown
2954,2023-04-07,464,Property_7,Residential,22,5164 Elm St,San Diego,CA,22805,1951,2002,902131,20,John Miller
6666,2023-04-07,96,Property_324,Land,11,8588 Sunset Blvd,San Diego,CA,67115,986,1986,949069,47,Jennifer Smith
4534,2023-04-07,459,Property_419,Commercial,142,1267 Cedar St,San Jose,CA,53397,6319,2007,962416,92,John Brown
7501,2023-04-07,80,Property_445,Residential,42,455 Pine St,Phoenix,AZ,67754,3155,1991,347473,32,Linda Miller
234,2023-04-07,192,Property_305,Residential,10,2609 Sunset Blvd,San Antonio,TX,55609,9208,1902,715161,5,Robert Davis
321,2023-04-07,114,Property_302,Land,126,823 Pine St,Los Angeles,CA,86666,4430,1955,604861,65,William Garcia
7874,2023-04-07,278,Property_129,Commercial,181,7733 Maple St,Houston,TX,32832,6970,1953,237660,8,Patricia Smith
7947,2023-04-07,206,Property_341,Residential,195,465 Sunset Blvd,Chicago,IL,22297,5418,1934,386546,42,Mary Garcia
6611,2023-04-08,228,Property_70,Residential,181,7745 Oak St,Philadelphia,PA,56016,1006,1948,678397,20,Linda Jones
5490,2023-04-08,186,Property_380,Residential,101,1899 2nd St,San Diego,CA,25068,512,1967,262577,60,John Brown
4977,2023-04-08,146,Property_356,Commercial,185,5199 Elm St,San Diego,CA,49547,3179,2020,459405,28,Mary Johnson
7422,2023-04-08,38,Property_333,Land,98,5637 River Rd,Phoenix,AZ,61088,6359,1966,456424,65,James Miller
1479,2023-04-08,379,Property_300,Land,89,9357 River Rd,New York,NY,60368,911,1936,517486,62,William Garcia
8204,2023-04-08,449,Property_62,Residential,188,9110 Elm St,Chicago,IL,17256,2198,2004,564889,75,John Williams
7372,2023-04-08,138,Property_391,Land,159,1394 Elm St,New York,NY,34878,929,1961,393826,75,Linda Smith
230,2023-04-08,223,Property_10,Commercial,182,7317 2nd St,Dallas,TX,91319,4149,1974,511511,23,Patricia Garcia
6746,2023-04-08,369,Property_130,Residential,11,3307 Pine St,San Diego,CA,92368,8867,1924,151319,3,Linda Garcia
1359,2023-04-08,435,Property_179,Residential,166,4682 Pine St,Philadelphia,PA,81452,7971,1939,184011,50,Linda Miller
8285,2023-04-08,368,Property_322,Commercial,169,3413 Main St,Phoenix,AZ,40545,6447,1925,560959,96,Jennifer Johnson
5840,2023-04-08,394,Property_14,Commercial,90,5349 2nd St,San Antonio,TX,72787,8025,1974,379301,95,James Garcia
4368,2023-04-08,211,Property_391,Land,75,5404 Cedar St,Phoenix,AZ,51171,2374,2013,388153,95,Linda Davis
7024,2023-04-08,214,Property_62,Land,100,2143 Sunset Blvd,San Diego,CA,60899,8747,1966,988140,15,Mary Jones
5944,2023-04-08,342,Property_382,Commercial,84,250 Sunset Blvd,San Antonio,TX,69917,5228,2013,778869,33,John Smith
1587,2023-04-08,384,Property_361,Residential,150,2682 Oak St,Phoenix,AZ,27898,2805,1931,206614,82,James Brown
2904,2023-04-08,332,Property_196,Land,132,3095 Main St,Los Angeles,CA,85191,1010,1943,909817,22,Mary Johnson
2906,2023-04-08,119,Property_447,Commercial,61,7797 2nd St,San Antonio,TX,63144,1999,2012,580828,85,William Johnson
738,2023-04-08,452,Property_479,Land,92,3800 Cedar St,San Jose,CA,47305,9722,2010,961210,96,Linda Brown
6121,2023-04-08,83,Property_351,Residential,74,7755 Main St,New York,NY,20578,7655,1978,153698,15,James Johnson
4320,2023-04-08,342,Property_201,Land,61,3015 Sunset Blvd,New York,NY,74121,7180,1905,701309,63,Jennifer Jones
1388,2023-04-08,120,Property_347,Residential,31,1559 Pine St,Dallas,TX,31673,2116,1934,899761,81,William Jones
2917,2023-04-08,4,Property_70,Land,13,5041 Cedar St,San Diego,CA,64825,9698,1991,765876,93,Robert Johnson
6267,2023-04-08,253,Property_97,Residential,89,1513 Cedar St,San Diego,CA,33807,9261,1913,136425,86,Elizabeth Jones
3861,2023-04-08,161,Property_495,Commercial,29,5127 Elm St,San Jose,CA,73611,6749,1973,721788,5,James Brown
2094,2023-04-08,322,Property_85,Land,53,3136 Sunset Blvd,New York,NY,10574,2899,2012,440764,7,John Miller
7833,2023-04-08,319,Property_147,Residential,63,1062 Oak St,San Antonio,TX,70112,5468,1900,467731,98,Michael Williams
8901,2023-04-08,142,Property_65,Land,90,3048 Sunset Blvd,Dallas,TX,51649,3852,1903,482706,50,Jennifer Smith
5189,2023-04-08,474,Property_472,Commercial,129,2061 Cedar St,Phoenix,AZ,40080,8128,2000,674000,17,Michael Jones
1333,2023-04-08,279,Property_442,Residential,113,3593 Oak St,San Antonio,TX,42688,2797,2005,767219,24,Robert Smith
793,2023-04-08,477,Property_189,Commercial,150,7799 Cedar St,New York,NY,25604,6098,1973,191789,17,Patricia Brown
5391,2023-04-09,257,Property_245,Commercial,3,6601 Cedar St,San Antonio,TX,67718,1275,1921,388586,60,Elizabeth Williams
4033,2023-04-09,57,Property_412,Commercial,65,4826 Maple St,Los Angeles,CA,43375,5308,1984,913119,13,William Johnson
580,2023-04-09,32,Property_474,Residential,144,8389 Elm St,San Antonio,TX,88128,5443,2019,425525,77,Robert Davis
5562,2023-04-09,194,Property_291,Land,158,5345 Sunset Blvd,Philadelphia,PA,91152,3806,1938,250662,50,Michael Davis
3465,2023-04-09,14,Property_240,Residential,96,1204 Cedar St,Los Angeles,CA,61672,1571,1911,951927,73,Mary Smith
545,2023-04-09,139,Property_481,Commercial,98,3086 Elm St,Dallas,TX,12823,3607,1953,630619,5,Mary Miller
8408,2023-04-09,178,Property_19,Commercial,77,4605 River Rd,Phoenix,AZ,30637,3629,1931,910552,85,Patricia Garcia
6739,2023-04-09,481,Property_130,Residential,102,3657 8th Ave,Phoenix,AZ,86876,1391,1974,394507,62,Elizabeth Davis
8138,2023-04-09,178,Property_314,Land,30,3367 Cedar St,Los Angeles,CA,50912,3352,1978,569910,51,Mary Jones
344,2023-04-09,482,Property_224,Commercial,152,8585 Sunset Blvd,Dallas,TX,27211,803,1955,616727,80,Robert Miller
7335,2023-04-09,409,Property_376,Residential,142,6710 Pine St,Philadelphia,PA,55019,3395,2012,840482,80,John Davis
5883,2023-04-09,346,Property_446,Commercial,143,326 Sunset Blvd,Philadelphia,PA,33699,9819,1901,889812,68,Jennifer Johnson
289,2023-04-09,61,Property_219,Commercial,191,3764 Elm St,Houston,TX,92299,2440,1958,164993,41,James Brown
2441,2023-04-09,139,Property_232,Commercial,163,4870 Main St,Philadelphia,PA,54976,2794,1998,550783,32,Michael Jones
9042,2023-04-09,399,Property_451,Residential,44,1053 Sunset Blvd,San Jose,CA,88841,8038,1932,791361,51,Robert Brown
1725,2023-04-09,26,Property_373,Residential,89,9096 8th Ave,San Antonio,TX,34793,9224,2020,189987,26,Linda Johnson
257,2023-04-09,184,Property_51,Commercial,37,7414 8th Ave,San Antonio,TX,49472,9205,1949,323585,7,Linda Brown
