TransactionID,Date,PropertyID,PropertyName,PropertyType,LocationID,Address,City,State,ZipCode,SquareFeet,YearBuilt,SalePrice,AgentID,AgentName
5707,2023-01-04,340,Property_455,Land,139,6892 River Rd,Los Angeles,CA,41588,9131,1973,902208,80,Robert Garcia
1724,2023-01-04,413,Property_74,Commercial,150,7295 Maple St,Chicago,IL,11565,4334,1944,514112,2,James Williams
7366,2023-01-04,474,Property_358,Commercial,188,8795 Maple St,Los Angeles,CA,69693,1197,1955,280339,51,Elizabeth Davis
9828,2023-01-04,453,Property_211,Commercial,157,5749 Elm St,New York,NY,26752,8178,1912,955274,21,Mary Williams
969,2023-01-04,112,Property_277,Land,47,8731 River Rd,Chicago,IL,13751,6303,1986,299865,93,Michael Smith
9813,2023-01-04,436,Property_101,Land,149,7892 Maple St,Chicago,IL,72190,1148,1957,784033,49,Jennifer Garcia
1487,2023-01-04,347,Property_320,Residential,146,3255 Maple St,Philadelphia,PA,70832,1253,1995,422729,35,Patricia Davis
5497,2023-01-04,321,Property_424,Commercial,98,5888 Sunset Blvd,San Diego,CA,68487,3740,1903,644509,3,Mary Jones
949,2023-01-04,131,Property_222,Residential,93,4729 2nd St,Los Angeles,CA,35544,2963,1976,849276,10,Patricia Smith
5286,2023-01-05,275,Property_22,Commercial,5,1015 2nd St,Los Angeles,CA,66689,1505,1924,221435,59,Patricia Brown
416,2023-01-05,207,Property_105,Residential,150,6829 Maple St,San Jose,CA,42029,1125,1926,788111,85,Elizabeth Smith
5344,2023-01-05,322,Property_335,Land,63,6352 Cedar St,New York,NY,70693,3728,1910,110758,57,Robert Jones
7521,2023-01-05,493,Property_94,Land,139,5262 2nd St,New York,NY,69681,2630,1946,138615,66,Linda Jones
129,2023-01-05,53,Property_61,Commercial,114,745 Maple St,Philadelphia,PA,78919,2601,1996,115656,57,William Smith
4798,2023-01-05,163,Property_64,Commercial,191,8624 Cedar St,Los Angeles,CA,31983,6999,1907,989995,74,John Brown
721,2023-01-05,23,Property_407,Commercial,119,8423 River Rd,New York,NY,63253,5264,1958,819172,38,Linda Miller
2052,2023-01-05,375,Property_293,Land,198,1969 Oak St,New York,NY,55012,1157,1931,423574,11,Michael Garcia
2432,2023-01-05,472,Property_161,Residential,187,7738 Elm St,San Antonio,TX,51664,2915,1933,130393,63,Robert Smith
1092,2023-01-05,443,Property_59,Commercial,165,5047 Pine St,New York,NY,98709,8028,1993,662979,43,Michael Miller
5666,2023-01-05,128,Property_427,Residential,113,7922 River Rd,Dallas,TX,26944,7335,1903,549173,97,Patricia Garcia
7281,2023-01-05,238,Property_126,Commercial,61,7619 Oak St,Philadelphia,PA,36033,4471,1946,270682,41,Mary Davis
3495,2023-01-05,368,Property_40,Land,168,2868 Elm St,Houston,TX,50619,6046,1964,900540,2,James Brown
1045,2023-01-05,166,Property_239,Land,197,9855 2nd St,San Jose,CA,11913,5466,1901,359862,10,Robert Brown
5424,2023-01-05,135,Property_445,Residential,48,2994 Pine St,New York,NY,34879,9492,2002,356795,34,Elizabeth Johnson
7253,2023-01-05,352,Property_24,Residential,37,7748 Maple St,Houston,TX,98759,4720,2009,748503,90,John Davis
3478,2023-01-05,78,Property_293,Commercial,7,4270 Maple St,San Antonio,TX,57548,8551,1962,482681,64,Linda Garcia
2282,2023-01-05,229,Property_137,Commercial,168,9104 Main St,Chicago,IL,79831,950,2015,843017,60,Elizabeth Johnson
2331,2023-01-05,390,Property_297,Land,9,7980 Cedar St,New York,NY,58267,7199,1979,796559,94,Robert Davis
2910,2023-01-05,455,Property_218,Commercial,46,8890 Elm St,New York,NY,78237,1355,1989,486874,6,William Miller
1562,2023-01-05,223,Property_34,Land,176,2019 8th Ave,Philadelphia,PA,57131,5423,1947,149348,4,Michael Jones
4271,2023-01-05,339,Property_334,Land,169,1319 Elm St,San Antonio,TX,34718,1234,1910,258361,87,John Davis
614,2023-01-05,117,Property_440,Land,166,426 Elm St,New York,NY,38165,4293,1900,101433,16,James Garcia
843,2023-01-05,333,Property_53,Commercial,49,961 8th Ave,San Antonio,TX,45666,9503,2022,502254,46,Robert Davis
7770,2023-01-05,153,Property_320,Land,64,6760 8th Ave,San Jose,CA,15896,1896,1980,873227,9,Elizabeth Davis
3908,2023-01-05,265,Property_143,Residential,50,8402 River Rd,Dallas,TX,67859,7857,1959,428311,26,Elizabeth Brown
3932,2023-01-06,451,Property_113,Land,55,2675 Pine St,San Diego,CA,78216,5266,1913,760495,90,Michael Williams
4664,2023-01-06,3,Property_137,Land,144,6154 Sunset Blvd,New York,NY,89221,4151,1902,194643,16,Linda Garcia
4309,2023-01-06,134,Property_193,Land,8,310 2nd St,Phoenix,AZ,50072,5450,1926,465622,65,Mary Williams
5417,2023-01-06,114,Property_293,Land,151,5485 Maple St,Phoenix,AZ,42408,2883,1987,892155,74,James Miller
965,2023-01-06,457,Property_317,Residential,58,9998 Maple St,Chicago,IL,59538,3048,1970,156588,73,John Jones
6858,2023-01-06,244,Property_247,Land,41,2565 Maple St,New York,NY,25993,1117,1950,318478,28,Michael Williams
6154,2023-01-06,168,Property_325,Residential,39,506 Maple St,San Jose,CA,61965,4088,2000,533108,84,James Smith
4538,2023-01-06,55,Property_454,Land,55,9803 8th Ave,Philadelphia,PA,65478,3879,1992,891722,27,Patricia Johnson
8011,2023-01-06,259,Property_293,Commercial,69,7378 Maple St,San Diego,CA,91958,4965,1988,664651,78,Patricia Williams
8735,2023-01-06,380,Property_378,Residential,111,5410 8th Ave,San Diego,CA,32944,8121,1999,754722,60,James Smith
8885,2023-01-06,374,Property_242,Commercial,40,4241 2nd St,Chicago,IL,25913,8437,1931,231384,15,Elizabeth Johnson
742,2023-01-06,257,Property_287,Residential,81,4803 Main St,Los Angeles,CA,77999,9995,1926,754843,66,John Davis
5508,2023-01-06,457,Property_149,Residential,104,9002 Pine St,San Antonio,TX,93048,6760,1972,373585,78,Patricia Garcia
5499,2023-01-06,81,Property_197,Residential,5,7033 Sunset Blvd,Philadelphia,PA,12470,2704,1987,254216,68,Robert Williams
5232,2023-01-06,238,Property_376,Residential,181,5070 8th Ave,San Antonio,TX,29323,4814,1905,576986,4,Patricia Johnson
6509,2023-01-06,403,Property_13,Commercial,11,9782 Elm St,San Diego,CA,62003,9754,2020,859648,17,Linda Johnson
6221,2023-01-06,322,Property_33,Land,73,2268 Maple St,San Diego,CA,93125,1584,1919,715649,27,Jennifer Jones
5109,2023-01-06,407,Property_278,Commercial,87,1822 River Rd,New York,NY,99988,8695,1965,230441,100,Patricia Jones
9298,2023-01-06,356,Property_274,Residential,199,2174 Oak St,Chicago,IL,80478,7356,1947,284689,11,John Smith
9088,2023-01-06,84,Property_157,Commercial,130,9962 Maple St,Los Angeles,CA,68254,4633,1965,412538,12,Mary Smith
335,2023-01-06,375,Property_82,Residential,96,347 Main St,Chicago,IL,30229,4529,2022,463612,21,Robert Williams
935,2023-01-06,173,Property_457,Commercial,8,7569 Sunset Blvd,San Antonio,TX,98442,8584,1980,294686,85,Jennifer Johnson
8812,2023-01-07,458,Property_66,Commercial,64,558 Sunset Blvd,Philadelphia,PA,99364,3233,1924,684271,73,Jennifer Jones
8604,2023-01-07,246,Property_87,Land,31,3853 2nd St,Chicago,IL,76825,4990,2000,328767,20,James Jones
1860,2023-01-07,191,Property_68,Land,180,7351 8th Ave,New York,NY,32235,3880,1901,761703,75,John Smith
1278,2023-01-07,316,Property_173,Commercial,189,7043 Main St,Chicago,IL,73041,5117,1989,668818,45,John Davis
9524,2023-01-07,308,Property_484,Residential,112,5232 2nd St,Los Angeles,CA,46344,6527,1974,628800,16,Jennifer Garcia
8995,2023-01-07,1,Property_13,Residential,142,4150 Sunset Blvd,Los Angeles,CA,41434,1434,2008,484998,1,Michael Jones
3380,2023-01-07,377,Property_314,Residential,185,7643 Elm St,San Diego,CA,14482,6894,1957,351961,74,William Johnson
7698,2023-01-07,22,Property_133,Residential,132,5126 Sunset Blvd,Dallas,TX,75564,2421,1943,537927,73,Robert Johnson
6504,2023-01-07,452,Property_308,Land,115,8798 Oak St,San Diego,CA,15559,8797,1924,723349,24,Patricia Garcia
895,2023-01-07,470,Property_401,Residential,78,9586 Cedar St,Los Angeles,CA,34094,2234,1932,264603,35,Mary Johnson
4254,2023-01-07,227,Property_145,Land,150,5629 River Rd,Houston,TX,20466,4017,1909,765456,37,Patricia Miller
7461,2023-01-07,386,Property_298,Residential,143,2692 8th Ave,Los Angeles,CA,84014,6185,1952,473787,81,Robert Brown
2863,2023-01-07,492,Property_476,Commercial,68,2401 Main St,New York,NY,18759,3008,1943,822492,25,Linda Garcia
1651,2023-01-07,406,Property_14,Commercial,3,530 River Rd,San Antonio,TX,67504,7181,1957,584856,29,John Williams
606,2023-01-07,17,Property_242,Commercial,136,446 Main St,Chicago,IL,54756,5932,1964,760270,27,Mary Johnson
4373,2023-01-07,320,Property_297,Commercial,101,4122 Cedar St,Chicago,IL,67688,7498,2019,506171,96,Elizabeth Williams
6013,2023-01-07,290,Property_214,Land,18,3732 Elm St,San Jose,CA,56527,910,2003,165568,44,Elizabeth Miller
3837,2023-01-07,273,Property_299,Land,64,2808 Elm St,Houston,TX,21285,8094,1971,105576,4,William Miller
6551,2023-01-07,233,Property_95,Commercial,90,8892 Maple St,San Antonio,TX,36624,7343,1966,565045,24,Jennifer Davis
1463,2023-01-07,228,Property_178,Commercial,185,5812 Maple St,San Diego,CA,40623,4812,1959,649969,34,Elizabeth Johnson
6488,2023-01-07,193,Property_465,Residential,74,9486 Main St,Los Angeles,CA,11557,645,1951,996019,44,William Johnson
8802,2023-01-07,242,Property_272,Residential,38,2768 Sunset Blvd,Los Angeles,CA,77353,6788,1905,251119,26,Robert Davis
4617,2023-01-07,185,Property_446,Commercial,156,5190 Main St,San Jose,CA,86300,2857,2006,117097,90,Linda Miller
5976,2023-01-07,296,Property_341,Land,172,3839 Oak St,San Diego,CA,87051,5721,2004,652467,25,William Williams
8068,2023-01-07,343,Property_25,Land,20,4370 Maple St,San Jose,CA,62925,9022,1902,683735,84,Michael Davis
2468,2023-01-07,297,Property_164,Land,7,6250 Oak St,Philadelphia,PA,14284,7400,1951,433359,36,Jennifer Jones
1715,2023-01-07,139,Property_86,Residential,92,5720 Pine St,San Diego,CA,54984,1635,1932,462201,45,Elizabeth Brown
4946,2023-01-07,79,Property_250,Commercial,53,1335 Main St,Chicago,IL,16255,9291,1979,627511,87,John Garcia
7851,2023-01-07,477,Property_366,Commercial,200,6727 Sunset Blvd,Philadelphia,PA,57942,4301,1926,437086,54,Patricia Davis
2382,2023-01-07,304,Property_488,Land,175,5760 Oak St,Philadelphia,PA,46111,9586,1983,124947,14,James Garcia
3289,2023-01-08,487,Property_356,Residential,102,6782 Oak St,San Diego,CA,20520,6158,1977,875790,12,Robert Johnson
9318,2023-01-08,424,Property_96,Commercial,1,6400 8th Ave,Phoenix,AZ,34176,6891,1908,515740,51,Elizabeth Davis
9119,2023-01-08,350,Property_116,Commercial,40,3668 8th Ave,Houston,TX,59826,9022,1968,410721,20,Linda Williams
6420,2023-01-08,226,Property_277,Commercial,184,6616 Maple St,Dallas,TX,98002,3421,1948,639026,14,Robert Smith
3978,2023-01-08,265,Property_377,Land,81,1708 River Rd,Houston,TX,20314,737,1997,120684,12,Jennifer Garcia
8918,2023-01-08,75,Property_394,Residential,168,9451 Sunset Blvd,Chicago,IL,29971,4028,1961,465811,30,Jennifer Johnson
3934,2023-01-08,26,Property_372,Residential,166,4292 Oak St,Dallas,TX,13603,3093,1917,787504,31,Mary Jones
2544,2023-01-08,17,Property_231,Land,79,6582 Cedar St,Houston,TX,68867,4296,1990,100368,28,Mary Johnson
3981,2023-01-08,209,Property_478,Land,101,2570 Maple St,Chicago,IL,27126,4908,1993,908288,16,James Williams
2566,2023-01-08,418,Property_355,Land,5,3142 Pine St,New York,NY,30257,2333,2008,988057,18,Jennifer Davis
3476,2023-01-08,155,Property_304,Residential,129,5804 Elm St,San Jose,CA,54637,8683,1983,772386,39,Linda Smith
1251,2023-01-08,376,Property_306,Residential,167,9792 2nd St,San Antonio,TX,59553,6906,1912,770755,27,William Brown
7135,2023-01-08,342,Property_479,Commercial,90,3009 Sunset Blvd,San Antonio,TX,87668,3716,2020,317655,14,Jennifer Garcia
3182,2023-01-08,390,Property_205,Land,184,5804 River Rd,Dallas,TX,75709,6447,1994,896588,31,Jennifer Johnson
2045,2023-01-08,292,Property_272,Land,2,5725 Sunset Blvd,Philadelphia,PA,14853,6038,2003,863736,18,Michael Garcia
4744,2023-01-08,409,Property_397,Residential,57,6161 2nd St,New York,NY,53640,2067,1919,304620,39,Linda Brown
2990,2023-01-08,308,Property_154,Land,180,1327 8th Ave,San Diego,CA,33723,2195,1996,377039,5,James Williams
4936,2023-01-08,93,Property_314,Residential,121,7598 Cedar St,San Antonio,TX,45233,5425,1986,870510,97,Michael Miller
2967,2023-01-08,382,Property_407,Land,4,7067 Pine St,Philadelphia,PA,83972,7284,1915,756552,11,William Miller
9656,2023-01-08,395,Property_369,Commercial,127,2185 Cedar St,Phoenix,AZ,66523,3846,2000,764157,71,Jennifer Miller
829,2023-01-08,244,Property_241,Residential,6,9319 Elm St,Chicago,IL,79719,8394,1975,481399,76,Jennifer Jones
5607,2023-01-08,307,Property_41,Land,80,8741 Cedar St,New York,NY,34939,9599,2003,822411,50,James Williams
1765,2023-01-08,29,Property_488,Commercial,173,6613 Sunset Blvd,San Diego,CA,97576,5712,2008,536673,51,Robert Johnson
9691,2023-01-08,15,Property_350,Commercial,115,1160 8th Ave,Houston,TX,98066,2891,2006,633493,2,Linda Johnson
876,2023-01-08,433,Property_486,Residential,28,6561 Main St,Los Angeles,CA,46460,5707,1960,489142,50,Linda Miller
5393,2023-01-08,137,Property_366,Commercial,8,4339 Cedar St,San Antonio,TX,35199,1200,1939,636739,30,James Davis
1942,2023-01-08,395,Property_134,Land,52,915 2nd St,San Jose,CA,70452,5585,1908,959589,91,William Jones
688,2023-01-08,203,Property_492,Commercial,159,1306 Sunset Blvd,New York,NY,98545,2418,1970,281964,44,Linda Williams
7144,2023-01-08,429,Property_361,Residential,127,3471 Sunset Blvd,Phoenix,AZ,70551,6318,1970,526010,2,Robert Johnson
9925,2023-01-08,54,Property_79,Land,105,184 2nd St,Dallas,TX,80234,9019,1910,494166,65,Patricia Miller
5894,2023-01-08,307,Property_205,Residential,27,9825 Cedar St,New York,NY,65572,3121,1933,980588,6,James Brown
9594,2023-01-08,125,Property_482,Residential,51,1364 Sunset Blvd,San Diego,CA,44704,6963,1912,161237,27,Robert Jones
8202,2023-01-08,91,Property_68,Residential,58,6615 Oak St,Los Angeles,CA,72027,9265,1958,904321,23,Linda Davis
6161,2023-01-08,273,Property_400,Commercial,93,702 Oak St,Philadelphia,PA,64237,1055,1942,156320,41,Linda Johnson
6036,2023-01-08,27,Property_16,Residential,46,7167 Maple St,Los Angeles,CA,11418,1524,1934,947705,41,John Miller
1320,2023-01-09,95,Property_212,Residential,167,286 Pine St,Houston,TX,27181,999,1970,622266,50,Elizabeth Jones
1844,2023-01-09,362,Property_205,Land,179,9133 Maple St,Chicago,IL,55146,8164,1981,930930,89,Linda Miller
1784,2023-01-09,172,Property_191,Commercial,82,5002 Maple St,New York,NY,34687,3513,1970,853453,81,William Garcia
4167,2023-01-09,273,Property_115,Land,72,7681 Elm St,Chicago,IL,77217,7819,1901,885033,51,Michael Miller
8370,2023-01-09,35,Property_257,Commercial,142,7570 Oak St,Phoenix,AZ,76666,3061,2001,678316,45,William Davis
7374,2023-01-09,167,Property_61,Land,54,7072 Oak St,Chicago,IL,71640,3653,1983,998403,53,Mary Garcia
270,2023-01-09,149,Property_262,Residential,12,5883 Main St,Houston,TX,41325,2774,1942,688159,64,Elizabeth Williams
2204,2023-01-09,103,Property_306,Residential,81,3507 Oak St,Philadelphia,PA,12920,3456,2007,950811,91,Robert Miller
6395,2023-01-09,454,Property_211,Land,158,8740 Maple St,Dallas,TX,58343,1089,1944,290193,27,Mary Davis
