TransactionID,Date,PropertyID,PropertyName,PropertyType,LocationID,Address,City,State,ZipCode,SquareFeet,YearBuilt,SalePrice,AgentID,AgentName
6880,2023-03-03,475,Property_209,Residential,23,6500 8th Ave,Phoenix,AZ,72723,8902,2011,190401,43,Mary Miller
3345,2023-03-03,460,Property_318,Land,108,3238 Cedar St,Houston,TX,12355,1927,1986,948774,84,Michael Davis
562,2023-03-03,401,Property_399,Residential,87,8139 8th Ave,Chicago,IL,44403,9294,1911,724410,67,Patricia Williams
162,2023-03-03,231,Property_115,Residential,113,1019 Maple St,Chicago,IL,68617,911,1909,190506,48,Jennifer Davis
9534,2023-03-03,75,Property_182,Land,37,1135 8th Ave,Chicago,IL,84891,6519,1983,981630,8,William Miller
9046,2023-03-03,405,Property_34,Residential,181,5445 8th Ave,San Jose,CA,49233,7789,1958,373823,81,James Smith
5598,2023-03-04,393,Property_120,Land,192,2735 2nd St,Houston,TX,47098,5265,1909,271149,97,James Smith
5436,2023-03-04,27,Property_142,Land,198,8276 River Rd,Houston,TX,12541,3034,1924,250558,99,Michael Jones
8797,2023-03-04,179,Property_180,Commercial,70,5960 River Rd,New York,NY,60413,8432,1980,673440,94,Patricia Garcia
4208,2023-03-04,34,Property_342,Land,49,8018 8th Ave,Philadelphia,PA,75763,506,1918,830950,17,Patricia Miller
1064,2023-03-04,427,Property_9,Residential,97,2505 Elm St,Chicago,IL,69228,1055,1999,732119,50,Mary Jones
5226,2023-03-04,142,Property_49,Commercial,175,8287 Maple St,Philadelphia,PA,42955,3314,1992,417122,42,William Smith
8397,2023-03-04,302,Property_89,Residential,36,664 Sunset Blvd,New York,NY,55433,6768,1955,319452,86,Elizabeth Johnson
7378,2023-03-04,12,Property_24,Residential,60,531 Oak St,Dallas,TX,15367,3561,2001,705567,67,Patricia Smith
1551,2023-03-04,35,Property_47,Residential,33,5696 Main St,Dallas,TX,73190,875,1986,998313,24,William Johnson
7495,2023-03-04,499,Property_145,Residential,107,126 Sunset Blvd,San Diego,CA,65574,3364,1967,857106,72,Linda Davis
2082,2023-03-04,332,Property_6,Land,59,4491 8th Ave,San Diego,CA,55122,5037,1991,966073,4,William Miller
7011,2023-03-04,419,Property_394,Commercial,94,4698 Cedar St,Los Angeles,CA,25776,2111,1957,443673,88,James Garcia
7562,2023-03-04,169,Property_246,Residential,177,9032 2nd St,New York,NY,28699,8916,1947,537258,43,John Miller
3128,2023-03-04,494,Property_216,Commercial,16,7563 River Rd,San Jose,CA,71168,4239,1904,825478,11,Robert Garcia
6563,2023-03-04,480,Property_232,Residential,171,9689 2nd St,San Diego,CA,98020,8782,1904,895408,37,James Miller
398,2023-03-04,217,Property_147,Land,143,3376 Cedar St,Dallas,TX,52472,6783,1954,432634,7,James Garcia
3368,2023-03-04,120,Property_104,Commercial,81,6932 River Rd,Dallas,TX,41943,2154,1912,587644,36,Elizabeth Miller
732,2023-03-04,216,Property_111,Land,122,1948 Maple St,Chicago,IL,81588,2012,1909,246719,70,Jennifer Williams
4792,2023-03-04,152,Property_208,Residential,157,8038 8th Ave,Houston,TX,85610,5566,1928,335683,38,John Davis
1210,2023-03-04,333,Property_135,Residential,88,2049 Oak St,Philadelphia,PA,17963,8027,2020,575007,36,William Miller
139,2023-03-04,58,Property_190,Commercial,143,9007 Sunset Blvd,San Jose,CA,93518,9486,1945,707363,46,James Brown
4412,2023-03-04,42,Property_28,Residential,20,6814 Cedar St,New York,NY,43485,5445,1926,631050,49,Patricia Garcia
3539,2023-03-04,100,Property_85,Residential,172,7097 Elm St,Los Angeles,CA,31144,2724,1994,822156,57,William Smith
1176,2023-03-04,94,Property_217,Residential,102,3290 Oak St,Houston,TX,32830,9637,1905,395580,53,Jennifer Brown
4472,2023-03-04,27,Property_491,Residential,118,5675 2nd St,Chicago,IL,92248,5472,1906,972988,88,William Williams
102,2023-03-04,214,Property_237,Residential,92,3251 River Rd,San Diego,CA,40071,6138,1968,568521,41,Mary Davis
5604,2023-03-04,9,Property_241,Residential,75,4146 Maple St,Dallas,TX,75501,3324,1905,696106,53,Linda Jones
1198,2023-03-04,100,Property_165,Land,107,3660 Cedar St,San Diego,CA,44601,4810,1970,432809,8,Elizabeth Miller
3004,2023-03-04,41,Property_376,Residential,160,2390 Maple St,Los Angeles,CA,82480,6695,1906,798546,83,Mary Johnson
2463,2023-03-04,381,Property_97,Land,2,1115 2nd St,Philadelphia,PA,40135,986,1943,877002,83,Jennifer Williams
9877,2023-03-04,467,Property_465,Land,196,6496 Pine St,Los Angeles,CA,16675,3378,1971,847709,76,Jennifer Brown
7871,2023-03-05,348,Property_277,Land,170,346 Main St,Philadelphia,PA,62446,2396,1936,239077,25,Elizabeth Davis
8423,2023-03-05,12,Property_354,Commercial,188,2971 Elm St,Houston,TX,52973,5295,1996,893081,21,John Brown
3483,2023-03-05,276,Property_14,Residential,34,1450 2nd St,Phoenix,AZ,93240,8551,2002,606260,78,Jennifer Smith
5568,2023-03-05,127,Property_280,Residential,121,8977 Elm St,New York,NY,53963,7239,1953,332168,93,Michael Davis
7863,2023-03-05,424,Property_493,Residential,93,9896 Oak St,Dallas,TX,75613,7491,1961,100233,65,William Miller
1367,2023-03-05,137,Property_159,Residential,8,1575 Pine St,Houston,TX,54219,6384,1995,813356,20,William Miller
8236,2023-03-05,190,Property_444,Residential,153,3795 Pine St,Chicago,IL,28138,6072,1986,703949,72,William Jones
5630,2023-03-05,158,Property_69,Residential,137,425 Sunset Blvd,Phoenix,AZ,81268,6502,1976,198072,90,Michael Jones
3393,2023-03-05,47,Property_5,Residential,189,2200 Maple St,Philadelphia,PA,30701,805,1921,669681,52,John Williams
7205,2023-03-05,463,Property_469,Land,98,6686 2nd St,San Jose,CA,56716,8351,1975,546831,37,Jennifer Smith
6292,2023-03-05,384,Property_489,Commercial,96,6202 8th Ave,Chicago,IL,27121,1284,1936,648713,25,Patricia Brown
4898,2023-03-05,329,Property_468,Land,19,8014 Cedar St,Philadelphia,PA,23883,8218,1965,818101,31,John Davis
1990,2023-03-05,1,Property_450,Residential,125,9957 Main St,New York,NY,45128,8496,1975,357970,61,Patricia Jones
9063,2023-03-05,433,Property_154,Commercial,115,6437 Main St,San Antonio,TX,13098,8573,1979,657002,27,James Miller
3168,2023-03-05,162,Property_460,Residential,87,7493 Elm St,Houston,TX,36714,6639,1969,749356,40,Jennifer Garcia
4733,2023-03-05,264,Property_413,Commercial,137,189 Pine St,San Jose,CA,63047,2770,1963,429674,2,Michael Johnson
6007,2023-03-05,495,Property_24,Commercial,66,2896 Elm St,Los Angeles,CA,74738,2531,1922,674626,23,Linda Johnson
9898,2023-03-05,202,Property_51,Land,26,9610 Elm St,San Diego,CA,33133,8845,1912,160048,90,Linda Davis
1791,2023-03-05,164,Property_405,Commercial,161,2125 Main St,Houston,TX,29705,6127,1909,413346,15,Michael Johnson
4973,2023-03-05,172,Property_133,Commercial,25,7648 2nd St,Chicago,IL,73215,2432,2000,123930,10,Patricia Smith
9616,2023-03-06,418,Property_11,Commercial,75,9720 Cedar St,San Diego,CA,24913,1452,1920,452859,29,Linda Brown
8095,2023-03-06,244,Property_49,Residential,152,5845 Oak St,San Jose,CA,82672,7818,1965,676007,24,Robert Smith
8952,2023-03-06,190,Property_5,Residential,157,7736 Elm St,Chicago,IL,50594,7907,2003,994447,34,Jennifer Garcia
2907,2023-03-06,469,Property_16,Land,149,2458 Maple St,New York,NY,12914,6929,1914,667846,99,Patricia Smith
9632,2023-03-06,87,Property_332,Land,56,9991 Oak St,Los Angeles,CA,88213,5206,1999,617825,76,James Brown
5449,2023-03-06,79,Property_400,Commercial,26,6066 8th Ave,Chicago,IL,55557,9399,1916,866761,14,James Williams
9442,2023-03-06,312,Property_247,Residential,81,4017 Elm St,San Diego,CA,15382,5841,1966,623643,3,Mary Davis
5948,2023-03-06,228,Property_278,Residential,14,8964 Maple St,San Antonio,TX,93092,6913,2006,229046,74,Robert Smith
3698,2023-03-06,250,Property_290,Commercial,36,210 Pine St,Chicago,IL,66948,5107,1911,612510,17,John Johnson
724,2023-03-06,254,Property_50,Land,177,2025 Pine St,San Diego,CA,85830,9792,1990,542748,98,William Smith
3776,2023-03-06,469,Property_146,Residential,95,2045 Elm St,New York,NY,31298,9260,1974,457846,66,Patricia Jones
8027,2023-03-06,250,Property_149,Commercial,6,2931 Pine St,San Diego,CA,16145,9189,1983,237792,22,Patricia Brown
6731,2023-03-06,374,Property_251,Residential,12,6032 8th Ave,Houston,TX,44920,6791,1939,782129,48,Jennifer Miller
6288,2023-03-06,421,Property_326,Residential,79,4017 Elm St,San Jose,CA,17035,7555,1963,457876,29,Patricia Williams
3181,2023-03-06,467,Property_306,Commercial,111,809 Elm St,Houston,TX,98310,7847,1900,556527,95,James Davis
5035,2023-03-06,306,Property_153,Residential,186,6809 Cedar St,New York,NY,62116,8032,1933,872597,96,Elizabeth Williams
4215,2023-03-06,425,Property_80,Land,146,6138 Elm St,Los Angeles,CA,21958,3715,1937,108929,62,William Jones
2110,2023-03-06,73,Property_402,Residential,75,8765 Main St,Houston,TX,64942,4740,1938,615348,30,James Davis
1517,2023-03-06,355,Property_62,Commercial,25,8448 River Rd,Houston,TX,97772,9225,2005,810041,84,John Garcia
2484,2023-03-06,275,Property_175,Land,92,8487 8th Ave,Phoenix,AZ,91041,2517,1997,430948,31,Jennifer Garcia
513,2023-03-06,147,Property_339,Commercial,109,1850 River Rd,Houston,TX,62398,4375,2009,347986,40,Jennifer Miller
7301,2023-03-06,377,Property_401,Residential,50,4630 Elm St,Dallas,TX,70280,9210,1983,152202,22,Jennifer Brown
95,2023-03-06,380,Property_128,Commercial,200,5419 2nd St,Los Angeles,CA,10992,5674,1954,349584,14,Linda Davis
6774,2023-03-06,59,Property_102,Land,119,8031 Sunset Blvd,San Antonio,TX,46169,5286,1910,151361,11,Jennifer Garcia
3577,2023-03-06,46,Property_481,Commercial,29,2957 Main St,Los Angeles,CA,28378,2516,1973,192892,11,Michael Jones
4356,2023-03-06,372,Property_358,Residential,153,2844 River Rd,New York,NY,95192,8954,1946,992081,2,Robert Brown
5308,2023-03-07,320,Property_236,Commercial,46,9517 2nd St,New York,NY,16017,9047,1939,987861,74,Michael Williams
9910,2023-03-07,136,Property_44,Residential,22,6285 Maple St,New York,NY,22410,7270,1948,895836,82,John Miller
3065,2023-03-07,282,Property_251,Residential,71,7179 8th Ave,Los Angeles,CA,13338,3914,1920,978048,55,Linda Smith
9322,2023-03-07,93,Property_366,Commercial,47,3295 Oak St,Philadelphia,PA,94882,4438,1912,948342,56,Mary Garcia
2688,2023-03-07,385,Property_100,Commercial,188,3845 River Rd,Dallas,TX,17280,7378,1941,886805,13,James Johnson
8016,2023-03-07,191,Property_436,Residential,151,6036 Pine St,Philadelphia,PA,94751,1427,2013,937850,63,Linda Smith
7785,2023-03-07,29,Property_54,Land,63,8038 Maple St,Philadelphia,PA,33230,2807,1998,978106,53,Mary Davis
159,2023-03-07,324,Property_396,Commercial,11,9017 Main St,New York,NY,35124,8535,1901,392750,72,Linda Smith
2386,2023-03-07,135,Property_221,Residential,140,8502 Maple St,Houston,TX,89597,7732,1996,148186,89,Patricia Miller
2950,2023-03-07,232,Property_279,Residential,163,7295 Cedar St,Chicago,IL,86513,7125,2010,671064,39,Jennifer Williams
5777,2023-03-07,256,Property_450,Commercial,93,5419 Elm St,Los Angeles,CA,84463,8537,1953,990501,51,Michael Smith
9846,2023-03-07,338,Property_163,Land,105,4240 Pine St,Los Angeles,CA,84230,4679,1939,160542,40,Linda Johnson
785,2023-03-07,67,Property_20,Commercial,4,6734 River Rd,New York,NY,59340,2801,1911,952211,51,Michael Miller
1965,2023-03-07,250,Property_310,Land,114,3848 Oak St,Houston,TX,71863,6800,1966,710736,50,John Williams
7742,2023-03-07,263,Property_30,Land,111,9777 8th Ave,Chicago,IL,13859,4062,1954,503319,18,John Jones
6063,2023-03-07,41,Property_215,Residential,17,7693 Maple St,Philadelphia,PA,94331,5055,2014,840089,60,John Brown
7882,2023-03-07,149,Property_471,Residential,197,4474 Oak St,Chicago,IL,99709,6329,1993,635006,24,James Miller
2351,2023-03-07,227,Property_59,Land,19,6303 8th Ave,San Diego,CA,41792,5439,1909,500016,86,John Miller
3614,2023-03-07,446,Property_242,Commercial,137,9368 8th Ave,San Jose,CA,46233,6706,1974,293545,72,John Jones
9537,2023-03-07,304,Property_370,Land,70,9282 2nd St,San Jose,CA,84481,9107,1963,661733,88,Jennifer Brown
7029,2023-03-07,312,Property_111,Land,169,1191 Cedar St,Los Angeles,CA,78877,5975,2018,873327,72,Mary Davis
6231,2023-03-07,161,Property_473,Land,72,4959 Maple St,Philadelphia,PA,75469,5596,1917,122391,20,Linda Davis
2915,2023-03-07,457,Property_493,Land,146,1931 2nd St,San Antonio,TX,83023,861,1978,396489,13,William Johnson
8620,2023-03-07,67,Property_106,Land,186,3256 Maple St,Dallas,TX,63397,9746,1997,717736,38,Elizabeth Williams
1925,2023-03-07,131,Property_130,Residential,140,1566 River Rd,Philadelphia,PA,44747,1367,1995,980350,6,Patricia Miller
8113,2023-03-07,152,Property_132,Land,12,9384 Maple St,Chicago,IL,77371,5319,1933,987836,18,Michael Brown
2380,2023-03-08,448,Property_368,Commercial,94,4521 Pine St,Philadelphia,PA,10376,3427,1911,654246,3,Elizabeth Jones
9942,2023-03-08,123,Property_214,Commercial,53,7730 Maple St,San Diego,CA,74276,5828,1905,541786,73,John Johnson
6838,2023-03-08,143,Property_217,Residential,72,1486 8th Ave,Los Angeles,CA,48023,1475,1986,457993,55,Linda Jones
8010,2023-03-08,331,Property_5,Residential,156,9426 Oak St,Philadelphia,PA,19232,2030,1921,458069,23,William Jones
8213,2023-03-08,479,Property_458,Commercial,6,5908 Main St,Philadelphia,PA,82269,6967,1992,125484,53,Linda Jones
5276,2023-03-08,356,Property_303,Residential,182,6956 River Rd,Philadelphia,PA,92896,7533,1946,862570,35,William Johnson
3208,2023-03-08,135,Property_341,Commercial,3,956 Elm St,Los Angeles,CA,61968,7625,1982,683856,9,Robert Williams
1075,2023-03-08,457,Property_371,Residential,110,270 Sunset Blvd,San Diego,CA,96176,6203,1903,877040,95,Linda Davis
7693,2023-03-08,28,Property_393,Residential,152,4465 2nd St,New York,NY,36573,7120,1977,285293,13,Mary Miller
1262,2023-03-08,488,Property_353,Commercial,19,2533 Maple St,Philadelphia,PA,18419,8780,1935,442500,100,Linda Brown
2290,2023-03-08,34,Property_297,Residential,99,9430 Main St,San Jose,CA,64423,8371,1914,487414,10,Robert Miller
3077,2023-03-08,184,Property_301,Commercial,89,560 Main St,Chicago,IL,72878,4347,1903,767211,48,Elizabeth Johnson
9045,2023-03-08,159,Property_284,Land,27,2629 Oak St,New York,NY,46369,9767,1928,426571,5,Patricia Brown
3404,2023-03-08,144,Property_270,Land,82,903 Main St,Dallas,TX,33098,3568,1940,699976,36,John Brown
8738,2023-03-08,303,Property_45,Commercial,135,9769 Main St,Phoenix,AZ,16333,3447,1911,112208,34,Patricia Brown
6160,2023-03-08,364,Property_464,Residential,141,8092 Maple St,Dallas,TX,73038,7767,2002,333673,69,Patricia Smith
921,2023-03-08,482,Property_492,Commercial,164,2571 Main St,Houston,TX,75655,8923,2013,623324,20,William Miller
3576,2023-03-08,374,Property_367,Residential,98,3016 Cedar St,Phoenix,AZ,44118,3131,1978,456742,5,Robert Johnson
6421,2023-03-08,456,Property_361,Residential,55,2883 Pine St,Dallas,TX,79910,9786,1960,249307,46,James Miller
7779,2023-03-08,487,Property_184,Commercial,119,3761 Main St,Houston,TX,67022,2300,1999,281568,49,Mary Williams
5240,2023-03-09,401,Property_354,Residential,193,4341 Elm St,Chicago,IL,93768,9810,1921,390628,55,James Williams
3892,2023-03-09,57,Property_228,Land,114,3185 Oak St,Chicago,IL,90867,8742,1913,385085,24,Patricia Williams
2936,2023-03-09,398,Property_96,Residential,186,5858 Maple St,Phoenix,AZ,28989,2180,2001,306985,33,Michael Miller
4372,2023-03-09,325,Property_414,Land,35,214 Maple St,Los Angeles,CA,75369,5728,1909,335298,99,Mary Smith
3949,2023-03-09,168,Property_176,Land,158,9928 Main St,San Diego,CA,79228,6040,1964,667923,98,Mary Garcia
920,2023-03-09,294,Property_444,Residential,116,2860 2nd St,San Antonio,TX,20043,8530,1961,133007,33,Linda Davis
7464,2023-03-09,287,Property_253,Commercial,32,7067 Sunset Blvd,Phoenix,AZ,81468,8556,1996,677158,79,James Davis
8107,2023-03-09,484,Property_352,Land,81,2401 Oak St,San Antonio,TX,68583,7924,2021,942978,57,James Johnson
8224,2023-03-09,137,Property_152,Residential,74,1943 River Rd,Philadelphia,PA,39805,5677,1996,397739,86,William Smith
7651,2023-03-09,419,Property_396,Residential,117,8040 2nd St,New York,NY,18618,3676,1917,754779,69,William Miller
9714,2023-03-09,399,Property_63,Residential,184,6465 2nd St,San Jose,CA,10735,9964,1995,476456,32,John Jones
7012,2023-03-09,196,Property_185,Commercial,4,7753 8th Ave,Phoenix,AZ,10352,5571,1980,140816,97,Robert Jones
2217,2023-03-09,282,Property_78,Residential,132,9526 Sunset Blvd,San Jose,CA,65926,2329,2012,629282,34,James Miller
3438,2023-03-09,250,Property_153,Land,140,5958 Main St,New York,NY,22131,680,1903,234868,79,Mary Jones
3151,2023-03-09,120,Property_125,Residential,98,4651 Main St,San Diego,CA,18238,2590,2014,471041,9,Linda Miller
1585,2023-03-09,111,Property_308,Commercial,87,7151 Elm St,San Antonio,TX,34978,9820,1958,467396,80,Robert Davis
6118,2023-03-09,487,Property_149,Residential,71,8829 River Rd,New York,NY,65706,9519,1965,848118,58,Robert Jones
5681,2023-03-09,78,Property_107,Residential,154,9427 2nd St,San Jose,CA,51966,7182,2008,549969,6,William Davis
6715,2023-03-09,161,Property_229,Residential,55,3392 Cedar St,Philadelphia,PA,82948,5600,1909,836647,75,Jennifer Davis
2261,2023-03-09,218,Property_4,Residential,109,3434 River Rd,Phoenix,AZ,76223,3974,1932,804575,56,Patricia Miller
8056,2023-03-09,480,Property_30,Land,65,1797 2nd St,Dallas,TX,60817,5379,2013,970831,62,Mary Williams
2411,2023-03-09,182,Property_330,Land,146,6520 Cedar St,Phoenix,AZ,60819,9062,1942,990689,45,Mary Miller
299,2023-03-09,89,Property_414,Residential,169,5209 8th Ave,Philadelphia,PA,51411,7107,1998,375569,100,Elizabeth Jones
7316,2023-03-09,176,Property_33,Commercial,129,3632 Maple St,Los Angeles,CA,28578,6467,1981,462572,75,Robert Brown
6217,2023-03-09,422,Property_482,Residential,155,6520 8th Ave,Philadelphia,PA,70730,8222,1974,814651,69,Linda Johnson
4065,2023-03-09,431,Property_230,Residential,28,5874 Sunset Blvd,Philadelphia,PA,90324,788,1994,541874,38,Linda Miller
4854,2023-03-09,383,Property_332,Land,148,4249 River Rd,Philadelphia,PA,41807,554,2009,328597,55,John Smith
6643,2023-03-10,123,Property_265,Land,167,5528 Elm St,San Jose,CA,95927,2510,1904,935845,8,Mary Johnson
2805,2023-03-10,311,Property_321,Residential,42,7354 2nd St,Chicago,IL,74490,2341,1993,363284,81,Linda Williams
4274,2023-03-10,438,Property_417,Residential,5,2474 2nd St,Dallas,TX,51004,2253,1971,655899,87,Robert Davis
7900,2023-03-10,339,Property_259,Land,99,2332 Sunset Blvd,Chicago,IL,95707,6504,1960,124073,43,James Davis
8720,2023-03-10,233,Property_333,Land,94,5756 Pine St,Los Angeles,CA,89765,3113,1917,388880,17,Linda Jones
