TransactionID,Date,PropertyID,PropertyName,PropertyType,LocationID,Address,City,State,ZipCode,SquareFeet,YearBuilt,SalePrice,AgentID,AgentName
7254,2023-07-01,264,Property_461,Residential,150,5975 Pine St,Philadelphia,PA,81220,4259,1984,271077,100,Jennifer Brown
4887,2023-07-01,58,Property_495,Residential,20,8352 Cedar St,New York,NY,30848,3051,1959,859384,97,Mary Jones
9630,2023-07-01,421,Property_93,Residential,189,3757 2nd St,San Jose,CA,41953,6983,1943,286040,80,William Miller
9095,2023-07-01,25,Property_402,Commercial,76,1419 Main St,Los Angeles,CA,42558,1919,1926,800456,58,Robert Smith
6700,2023-07-01,137,Property_344,Residential,90,7176 Sunset Blvd,Phoenix,AZ,51579,7375,1970,439270,82,William Johnson
6692,2023-07-01,482,Property_151,Residential,79,5376 Cedar St,Philadelphia,PA,88846,1647,2015,976156,62,Linda Brown
7518,2023-07-01,454,Property_47,Land,6,9074 Main St,San Antonio,TX,76276,6962,1996,138694,43,Mary Garcia
5732,2023-07-01,117,Property_472,Commercial,112,2145 Elm St,San Antonio,TX,21662,4690,1977,327806,53,Robert Smith
5386,2023-07-01,420,Property_176,Residential,19,3061 Elm St,New York,NY,11481,7950,1947,582283,2,John Miller
1163,2023-07-01,347,Property_145,Land,184,7245 Sunset Blvd,Los Angeles,CA,31943,9158,1954,243065,11,John Jones
3807,2023-07-01,376,Property_267,Land,9,2340 Sunset Blvd,Dallas,TX,70604,2719,1988,917922,11,William Garcia
4288,2023-07-01,427,Property_228,Residential,191,1710 Main St,Phoenix,AZ,22304,6665,1921,452970,26,Linda Johnson
1275,2023-07-01,331,Property_97,Commercial,58,5312 Sunset Blvd,Chicago,IL,88205,9128,1911,671929,9,William Davis
8368,2023-07-02,361,Property_253,Land,167,2901 Sunset Blvd,San Jose,CA,86567,6661,1960,352409,39,James Miller
6925,2023-07-02,220,Property_337,Residential,194,4120 Oak St,San Diego,CA,15911,6973,1966,962555,34,John Smith
826,2023-07-02,316,Property_142,Residential,81,8256 River Rd,Dallas,TX,70416,9227,1928,221701,34,James Garcia
2605,2023-07-02,398,Property_78,Land,83,5441 Oak St,Philadelphia,PA,70079,6600,1917,293051,81,James Smith
3648,2023-07-02,441,Property_297,Land,108,3672 Maple St,Dallas,TX,74698,9831,1930,298439,89,John Garcia
2498,2023-07-02,122,Property_386,Commercial,123,6733 Sunset Blvd,Phoenix,AZ,24977,5967,1931,624795,24,Robert Miller
554,2023-07-02,94,Property_148,Residential,108,3059 Sunset Blvd,San Diego,CA,17085,4455,1971,673111,24,John Brown
3266,2023-07-02,214,Property_179,Residential,160,7384 Elm St,Chicago,IL,79825,7300,1932,285101,81,Robert Johnson
2475,2023-07-02,342,Property_258,Commercial,27,8160 Sunset Blvd,San Diego,CA,15207,3371,2010,123961,43,Mary Jones
8879,2023-07-02,250,Property_395,Residential,10,6574 Maple St,San Antonio,TX,91109,8004,2015,978216,56,William Johnson
6456,2023-07-02,111,Property_168,Land,137,3245 8th Ave,Los Angeles,CA,13058,9187,1904,593896,41,William Williams
5304,2023-07-02,245,Property_349,Commercial,53,9984 Pine St,Houston,TX,28787,4283,1915,979215,38,Elizabeth Smith
6484,2023-07-02,287,Property_183,Commercial,115,4904 Maple St,Phoenix,AZ,81422,1860,1989,212364,53,William Johnson
3161,2023-07-02,44,Property_6,Commercial,52,4542 2nd St,Philadelphia,PA,62028,4831,1929,185684,57,Robert Garcia
3510,2023-07-02,309,Property_286,Land,118,1245 8th Ave,New York,NY,73711,5560,1922,857148,71,Jennifer Johnson
1483,2023-07-02,33,Property_312,Commercial,158,6740 Cedar St,Phoenix,AZ,85014,3358,1957,604474,35,Elizabeth Johnson
4213,2023-07-02,13,Property_269,Commercial,9,6793 Pine St,San Jose,CA,73680,5685,2002,854350,48,Robert Garcia
2763,2023-07-02,142,Property_364,Land,179,8756 Elm St,New York,NY,37319,3414,2014,246902,82,Patricia Davis
4868,2023-07-02,269,Property_191,Commercial,180,8863 Oak St,Los Angeles,CA,72908,2075,1908,480133,31,Patricia Garcia
2761,2023-07-02,136,Property_117,Residential,117,5534 Oak St,Houston,TX,59338,1556,1959,382384,66,James Miller
7043,2023-07-02,182,Property_433,Residential,186,8405 River Rd,San Antonio,TX,70255,5437,1902,463976,1,Jennifer Jones
1886,2023-07-02,212,Property_65,Commercial,135,3791 Main St,Chicago,IL,78071,1100,1972,539559,72,Jennifer Miller
4841,2023-07-02,78,Property_315,Commercial,29,9935 8th Ave,San Antonio,TX,32772,8543,1953,905724,45,Jennifer Davis
5041,2023-07-03,8,Property_370,Commercial,15,1100 Maple St,San Antonio,TX,12919,1385,1948,221005,92,James Johnson
9403,2023-07-03,296,Property_39,Commercial,123,7875 Cedar St,Chicago,IL,51039,6381,1997,650463,20,William Miller
810,2023-07-03,277,Property_87,Residential,174,8462 2nd St,Phoenix,AZ,49932,7105,1945,595584,89,Mary Garcia
7775,2023-07-03,342,Property_70,Commercial,168,9397 Oak St,San Antonio,TX,66436,6523,2018,304145,67,Michael Johnson
3496,2023-07-03,216,Property_235,Land,87,4030 Maple St,Los Angeles,CA,37282,7393,1991,248636,12,William Smith
2035,2023-07-03,266,Property_203,Residential,189,2661 Cedar St,Phoenix,AZ,84455,1310,1940,142420,5,Michael Williams
9105,2023-07-03,332,Property_46,Commercial,53,1768 8th Ave,San Diego,CA,56639,9399,1926,799562,88,Robert Garcia
2854,2023-07-03,162,Property_443,Land,73,8988 8th Ave,Chicago,IL,57583,2377,1988,340948,1,William Jones
5372,2023-07-03,379,Property_358,Commercial,170,3764 Elm St,San Antonio,TX,95975,4439,1920,550120,16,Linda Miller
4921,2023-07-03,474,Property_83,Residential,172,3105 Sunset Blvd,Phoenix,AZ,17042,5276,1967,659992,66,John Jones
6967,2023-07-03,356,Property_303,Residential,120,6838 Oak St,San Jose,CA,88366,4994,1999,860260,55,Robert Davis
2657,2023-07-03,265,Property_486,Commercial,79,8065 2nd St,Phoenix,AZ,91777,7463,1939,113910,24,Elizabeth Garcia
5261,2023-07-03,50,Property_368,Residential,97,9084 Maple St,Los Angeles,CA,58374,2103,1968,636955,65,William Williams
831,2023-07-03,147,Property_72,Commercial,125,3914 Sunset Blvd,Philadelphia,PA,17495,920,1944,233207,40,Jennifer Miller
3563,2023-07-03,421,Property_220,Commercial,200,4997 Cedar St,Dallas,TX,98240,5779,1915,334732,86,Elizabeth Brown
5269,2023-07-03,88,Property_61,Residential,36,2742 Elm St,Chicago,IL,61767,2640,1970,951241,99,John Davis
7544,2023-07-03,98,Property_31,Land,97,1041 Cedar St,Houston,TX,21966,7081,1941,365001,65,John Davis
3953,2023-07-03,245,Property_119,Land,164,1872 River Rd,Houston,TX,33920,8547,1925,269216,82,Michael Davis
5234,2023-07-03,152,Property_150,Land,177,1970 River Rd,Houston,TX,17211,7238,2000,358675,71,Jennifer Miller
6529,2023-07-03,6,Property_72,Commercial,36,2240 Main St,Dallas,TX,96717,4383,1912,407396,27,Michael Jones
6725,2023-07-03,185,Property_312,Land,114,6381 Main St,San Antonio,TX,12066,9451,1949,937240,67,John Brown
3623,2023-07-03,217,Property_59,Commercial,174,6961 2nd St,Houston,TX,29538,4529,1936,363780,71,Mary Davis
1103,2023-07-03,25,Property_221,Commercial,177,2573 Pine St,Phoenix,AZ,47046,7854,1978,937370,16,Jennifer Davis
224,2023-07-03,353,Property_500,Commercial,193,554 Elm St,Los Angeles,CA,22934,1694,1916,594109,96,Michael Davis
5108,2023-07-04,172,Property_436,Land,114,7516 Elm St,Houston,TX,72509,9923,1972,878079,96,William Johnson
467,2023-07-04,455,Property_356,Residential,1,3773 Sunset Blvd,Chicago,IL,70819,578,1941,864392,5,Robert Davis
8517,2023-07-04,460,Property_373,Commercial,46,3542 Maple St,San Jose,CA,98167,7056,2018,416427,17,Robert Williams
5755,2023-07-04,245,Property_61,Residential,82,8081 Main St,San Jose,CA,53401,616,1954,116065,45,William Miller
7426,2023-07-04,127,Property_288,Land,93,8204 Maple St,Dallas,TX,77293,1530,1970,319965,43,John Brown
4476,2023-07-04,342,Property_435,Land,175,2159 Sunset Blvd,Houston,TX,21021,9461,1977,155229,60,Michael Brown
8219,2023-07-04,483,Property_480,Residential,27,6682 Main St,San Diego,CA,76560,6510,1934,846188,89,Linda Garcia
6823,2023-07-04,320,Property_1,Land,173,7296 Maple St,Philadelphia,PA,83448,9777,1932,620873,54,Michael Smith
9354,2023-07-04,112,Property_292,Residential,170,8197 2nd St,San Jose,CA,12147,6572,1966,395562,48,Mary Jones
6127,2023-07-04,177,Property_186,Commercial,33,9015 Maple St,San Jose,CA,20688,9715,1903,645584,64,William Miller
1510,2023-07-04,159,Property_221,Commercial,86,7639 Elm St,San Antonio,TX,62379,2654,1910,373420,92,James Williams
4149,2023-07-04,492,Property_381,Commercial,199,1548 2nd St,Chicago,IL,85733,6743,1948,355948,76,Patricia Garcia
6651,2023-07-04,214,Property_186,Residential,112,2860 Cedar St,New York,NY,91596,4185,2017,223553,91,James Miller
8168,2023-07-04,192,Property_194,Land,173,1459 Maple St,Philadelphia,PA,40207,1120,1932,212238,58,Michael Williams
4667,2023-07-04,94,Property_37,Residential,90,845 River Rd,San Jose,CA,15227,7902,1905,915512,22,Patricia Garcia
2032,2023-07-04,354,Property_431,Residential,33,7565 Pine St,Houston,TX,91226,964,1961,652641,84,Elizabeth Brown
6737,2023-07-04,249,Property_493,Land,191,7749 Main St,San Diego,CA,88859,2799,1937,204941,74,Michael Brown
7656,2023-07-04,31,Property_200,Land,126,8891 Main St,Houston,TX,81907,622,1957,733498,4,Michael Jones
7489,2023-07-04,473,Property_390,Residential,23,7463 Pine St,Dallas,TX,74354,6085,1971,768647,45,Mary Jones
2736,2023-07-05,28,Property_56,Commercial,101,5952 Sunset Blvd,Houston,TX,34479,8139,1953,739050,86,Linda Brown
5256,2023-07-05,300,Property_496,Commercial,186,9416 8th Ave,Houston,TX,23461,7166,1967,879429,9,Linda Garcia
1621,2023-07-05,184,Property_249,Residential,101,9204 8th Ave,New York,NY,76650,1846,1940,940350,38,James Jones
7941,2023-07-05,8,Property_435,Commercial,23,8308 River Rd,Los Angeles,CA,82671,4208,1996,142134,61,Patricia Johnson
8943,2023-07-05,259,Property_150,Residential,79,9072 Cedar St,Phoenix,AZ,58295,4539,1949,414639,87,John Miller
7261,2023-07-05,444,Property_298,Commercial,112,4475 River Rd,San Diego,CA,47845,3161,1942,879083,32,Michael Jones
6114,2023-07-05,249,Property_228,Residential,189,435 Oak St,Phoenix,AZ,61721,4951,1957,999609,49,James Williams
6467,2023-07-05,286,Property_345,Residential,107,6157 Cedar St,Los Angeles,CA,71154,7249,1947,415434,22,Patricia Brown
9478,2023-07-05,452,Property_44,Residential,54,8933 8th Ave,San Diego,CA,17551,6576,2009,906687,44,John Johnson
8570,2023-07-05,378,Property_228,Residential,63,2894 Pine St,Los Angeles,CA,43509,4644,1924,316318,12,John Johnson
8352,2023-07-05,49,Property_399,Residential,149,8880 River Rd,New York,NY,27928,8008,1996,136772,19,Patricia Smith
590,2023-07-05,80,Property_450,Residential,4,5471 Oak St,Philadelphia,PA,83360,3898,1959,454895,54,Mary Smith
9264,2023-07-05,392,Property_316,Land,121,5436 Sunset Blvd,Los Angeles,CA,72472,3995,1907,712263,30,Robert Jones
8376,2023-07-05,347,Property_114,Residential,184,601 8th Ave,San Antonio,TX,59059,4041,1941,134060,80,Mary Smith
694,2023-07-05,417,Property_112,Residential,87,2653 River Rd,Chicago,IL,38115,5687,1997,509640,54,Patricia Johnson
7441,2023-07-05,213,Property_396,Residential,155,7532 Maple St,San Jose,CA,38753,1694,1900,244510,74,Robert Brown
4475,2023-07-05,91,Property_498,Commercial,158,2700 River Rd,New York,NY,33400,582,1939,521819,100,John Jones
5371,2023-07-05,245,Property_280,Commercial,194,967 River Rd,Houston,TX,53890,4606,1981,482173,42,Patricia Johnson
3823,2023-07-05,419,Property_330,Residential,165,2873 8th Ave,San Diego,CA,45026,1294,1931,200020,79,John Davis
2708,2023-07-05,468,Property_81,Land,106,7008 Sunset Blvd,Los Angeles,CA,56788,2354,1907,759218,62,Elizabeth Williams
3713,2023-07-05,63,Property_38,Residential,91,4517 Oak St,Philadelphia,PA,43677,8359,2022,248726,100,James Jones
1930,2023-07-05,361,Property_68,Residential,125,9969 River Rd,Houston,TX,14756,4797,1958,584030,23,Linda Jones
397,2023-07-05,442,Property_97,Commercial,31,6536 Maple St,Dallas,TX,50877,4243,1930,820047,12,Elizabeth Davis
9365,2023-07-05,303,Property_469,Commercial,11,8958 2nd St,Los Angeles,CA,38824,3340,1939,219921,32,William Davis
7228,2023-07-05,137,Property_233,Land,143,7467 2nd St,Philadelphia,PA,83790,8693,2019,821520,21,William Williams
9786,2023-07-05,290,Property_72,Land,21,8617 Pine St,San Antonio,TX,57049,3728,1989,435155,59,John Johnson
2672,2023-07-05,45,Property_19,Land,47,9498 Oak St,Los Angeles,CA,16049,9301,2006,462109,18,Michael Davis
8265,2023-07-05,439,Property_414,Residential,51,6390 Elm St,San Jose,CA,49629,7285,1927,814634,11,Linda Smith
5579,2023-07-06,423,Property_78,Residential,141,1488 Main St,Philadelphia,PA,74009,7686,1915,217344,31,Patricia Jones
8653,2023-07-06,481,Property_134,Commercial,175,1518 River Rd,Houston,TX,56100,1601,1950,994688,18,Patricia Jones
5692,2023-07-06,312,Property_391,Residential,52,6769 Main St,San Jose,CA,98707,9817,1937,879667,48,James Garcia
237,2023-07-06,147,Property_86,Land,94,3170 Cedar St,San Antonio,TX,77860,1338,1902,569211,52,Jennifer Brown
4455,2023-07-06,293,Property_112,Residential,115,3348 Maple St,San Diego,CA,73427,3303,1974,425813,14,Robert Smith
4834,2023-07-06,12,Property_317,Residential,31,3034 River Rd,San Diego,CA,15886,9808,1961,782763,89,John Smith
7854,2023-07-06,261,Property_352,Land,114,9430 Oak St,San Jose,CA,73581,2385,1992,838927,44,John Brown
566,2023-07-06,61,Property_242,Residential,150,2132 Oak St,San Jose,CA,54618,2590,1954,549756,96,Robert Brown
3955,2023-07-06,352,Property_420,Land,173,5910 Sunset Blvd,New York,NY,90648,9697,1954,671386,45,Michael Brown
5149,2023-07-06,497,Property_35,Land,55,1827 Pine St,Chicago,IL,64148,5613,2005,588838,91,Elizabeth Miller
3987,2023-07-06,371,Property_423,Commercial,10,8890 2nd St,Dallas,TX,40214,9734,1999,344973,11,Michael Miller
5073,2023-07-06,275,Property_367,Residential,11,6718 Elm St,Houston,TX,41346,6110,1970,397299,50,Jennifer Brown
5821,2023-07-06,75,Property_161,Land,184,7418 Sunset Blvd,Dallas,TX,85466,2593,1986,566883,66,William Miller
893,2023-07-06,408,Property_307,Residential,23,5981 Pine St,Philadelphia,PA,25573,6513,2022,133978,78,James Smith
3827,2023-07-06,64,Property_343,Commercial,65,7421 Main St,Dallas,TX,50893,1732,2022,194732,12,John Johnson
1531,2023-07-06,380,Property_174,Commercial,77,1507 Elm St,Los Angeles,CA,71928,6355,1984,565109,1,Robert Johnson
9114,2023-07-06,19,Property_435,Commercial,1,8830 8th Ave,Phoenix,AZ,20083,7743,1997,484022,20,Linda Garcia
7041,2023-07-06,249,Property_79,Commercial,124,291 Pine St,Phoenix,AZ,92084,7574,1902,933687,86,Michael Brown
6258,2023-07-06,283,Property_38,Residential,168,1715 Main St,New York,NY,63260,915,1952,285098,88,Jennifer Garcia
5092,2023-07-06,67,Property_326,Land,43,3407 8th Ave,Phoenix,AZ,96361,984,1982,346472,17,William Miller
1383,2023-07-06,300,Property_358,Commercial,198,5959 Oak St,Dallas,TX,25882,9062,2019,588322,53,Patricia Williams
5114,2023-07-06,376,Property_141,Land,40,1943 Maple St,San Jose,CA,95401,2596,1954,214654,83,Jennifer Johnson
6885,2023-07-06,430,Property_307,Land,185,7415 Maple St,San Jose,CA,37694,7636,1902,889974,6,Patricia Garcia
8280,2023-07-06,13,Property_325,Residential,54,4891 Cedar St,San Jose,CA,80091,1948,2000,217104,41,Jennifer Johnson
6780,2023-07-06,57,Property_428,Residential,13,2458 Elm St,San Diego,CA,54544,8420,2019,243213,28,Elizabeth Jones
6565,2023-07-06,5,Property_396,Commercial,1,9002 Maple St,San Jose,CA,80318,2141,1975,493677,62,John Davis
155,2023-07-06,308,Property_209,Land,161,5841 Sunset Blvd,Phoenix,AZ,82038,4115,2020,907689,25,Patricia Smith
6051,2023-07-06,56,Property_500,Residential,32,6092 Main St,San Antonio,TX,58069,9524,1990,469496,27,William Garcia
205,2023-07-06,269,Property_158,Residential,132,2591 Main St,Phoenix,AZ,95087,547,1928,515925,20,Linda Jones
4806,2023-07-06,16,Property_248,Residential,134,1211 Elm St,Dallas,TX,70717,8044,1990,132562,5,Elizabeth Williams
9484,2023-07-06,289,Property_436,Residential,139,8700 Elm St,Philadelphia,PA,54423,5961,1993,642381,57,William Johnson
5459,2023-07-06,157,Property_144,Residential,184,241 Elm St,Phoenix,AZ,36196,8737,1958,307086,95,John Jones
1477,2023-07-07,21,Property_120,Land,167,3063 Main St,Los Angeles,CA,16911,2612,1944,373970,19,John Brown
8084,2023-07-07,463,Property_104,Land,99,4016 Cedar St,Chicago,IL,45999,8903,1932,211788,86,Patricia Smith
3812,2023-07-07,256,Property_449,Land,180,3027 8th Ave,Dallas,TX,14614,3457,1915,979713,94,Elizabeth Brown
7602,2023-07-07,82,Property_476,Residential,98,1686 Cedar St,Los Angeles,CA,59206,3807,2022,271135,97,Michael Miller
345,2023-07-07,23,Property_72,Land,9,1554 2nd St,Chicago,IL,72642,5274,1973,472358,45,Elizabeth Smith
5359,2023-07-07,290,Property_428,Commercial,97,3500 Sunset Blvd,Dallas,TX,77144,5992,1901,572918,51,William Johnson
4461,2023-07-07,298,Property_371,Land,62,9422 Sunset Blvd,Phoenix,AZ,80919,8050,1937,894892,58,Patricia Jones
8126,2023-07-07,304,Property_276,Commercial,191,5697 Pine St,San Diego,CA,16841,3724,1921,206894,14,Mary Johnson
9618,2023-07-07,68,Property_189,Residential,19,6575 Elm St,Philadelphia,PA,59516,2116,1979,762118,33,John Miller
2829,2023-07-07,15,Property_132,Land,106,3362 Pine St,Houston,TX,19139,1492,2012,513142,31,Patricia Johnson
9541,2023-07-07,108,Property_197,Residential,59,4111 Cedar St,Philadelphia,PA,87827,7112,1933,960725,19,Jennifer Davis
3900,2023-07-07,253,Property_475,Commercial,55,426 Sunset Blvd,San Antonio,TX,98123,1944,1900,828122,34,John Williams
2494,2023-07-07,141,Property_373,Residential,156,7357 Elm St,Los Angeles,CA,15801,5027,1987,946087,79,Mary Smith
3620,2023-07-07,230,Property_320,Residential,179,4510 Main St,San Antonio,TX,64344,7591,1951,372857,25,Michael Johnson
9563,2023-07-07,334,Property_122,Land,175,6856 Cedar St,San Jose,CA,84397,8475,1978,425871,45,Jennifer Smith
8541,2023-07-07,411,Property_431,Commercial,146,2541 Elm St,Phoenix,AZ,11367,1714,1957,142808,99,James Johnson
3605,2023-07-07,479,Property_422,Commercial,17,8726 Oak St,Los Angeles,CA,36906,7506,1924,351457,37,James Brown
1868,2023-07-07,41,Property_32,Residential,81,8947 Elm St,Phoenix,AZ,66909,1390,1913,607185,60,William Johnson
9583,2023-07-07,42,Property_370,Residential,117,5240 Elm St,New York,NY,60464,3495,1975,212676,16,Jennifer Johnson
5254,2023-07-07,281,Property_187,Residential,86,2724 2nd St,Dallas,TX,66209,8745,2021,416651,52,James Jones
6026,2023-07-07,295,Property_232,Residential,147,7803 2nd St,Houston,TX,89119,8666,1943,686408,28,John Jones
7903,2023-07-07,158,Property_394,Residential,71,9354 8th Ave,Dallas,TX,39201,1548,2006,868176,93,Mary Williams
9411,2023-07-07,319,Property_255,Commercial,111,1838 2nd St,Chicago,IL,81613,3309,1933,973138,71,William Miller
6192,2023-07-07,23,Property_89,Commercial,167,2501 8th Ave,New York,NY,99957,6999,1991,645606,80,Patricia Jones
3586,2023-07-07,157,Property_304,Land,34,8307 Oak St,Chicago,IL,71978,6358,2001,328881,63,William Jones
6682,2023-07-07,146,Property_394,Land,147,8428 Elm St,Dallas,TX,67726,8908,1982,247714,86,Jennifer Williams
1288,2023-07-07,259,Property_102,Commercial,5,5189 River Rd,San Diego,CA,39519,5242,1959,283033,78,James Smith
3359,2023-07-07,465,Property_221,Land,133,2694 8th Ave,New York,NY,12052,9924,1959,588976,61,Patricia Williams
4121,2023-07-07,202,Property_322,Land,38,1097 Pine St,Houston,TX,80455,6239,2017,704640,68,William Johnson
5916,2023-07-07,389,Property_304,Residential,78,4027 Main St,San Jose,CA,98437,2738,1984,982740,99,Linda Jones
5588,2023-07-07,274,Property_433,Residential,105,9684 River Rd,Houston,TX,96053,1470,1939,121104,42,James Miller
2744,2023-07-07,212,Property_361,Commercial,5,4420 2nd St,San Diego,CA,96439,4771,1943,873770,17,Patricia Williams
7277,2023-07-07,286,Property_262,Residential,134,295 2nd St,Phoenix,AZ,11976,4655,1904,813738,86,Mary Smith
33,2023-07-07,147,Property_13,Commercial,110,3210 Pine St,Chicago,IL,35558,1257,1906,338683,38,Michael Miller
5081,2023-07-07,488,Property_232,Commercial,62,1485 Cedar St,Houston,TX,29377,5074,1951,674215,43,Michael Davis
1650,2023-07-07,436,Property_246,Commercial,182,7037 Oak St,San Diego,CA,22271,2458,1907,438856,52,Mary Smith
8305,2023-07-07,294,Property_182,Land,182,1303 Oak St,Chicago,IL,92720,3443,1969,935587,22,Michael Jones
2723,2023-07-07,160,Property_185,Residential,123,1379 2nd St,Los Angeles,CA,42063,5559,2022,659484,89,William Garcia
8264,2023-07-07,315,Property_293,Residential,31,686 Sunset Blvd,Philadelphia,PA,85883,8661,1900,466389,51,Mary Davis
2258,2023-07-07,293,Property_310,Commercial,96,8894 Sunset Blvd,Philadelphia,PA,74248,3975,1903,626292,100,James Garcia
1680,2023-07-07,372,Property_331,Commercial,126,7198 Elm St,Chicago,IL,93637,9157,1923,697484,41,Mary Jones
4075,2023-07-07,443,Property_137,Land,62,7160 Cedar St,Chicago,IL,92807,5837,2002,864409,62,Elizabeth Smith
5899,2023-07-07,468,Property_281,Commercial,142,9413 Cedar St,New York,NY,74030,2705,1919,944033,3,John Williams
90,2023-07-07,160,Property_328,Commercial,132,196 River Rd,San Diego,CA,81746,5597,2004,496087,16,Patricia Davis
8716,2023-07-07,21,Property_315,Residential,121,2197 2nd St,San Diego,CA,86565,1115,2020,158801,59,James Jones
6417,2023-07-08,40,Property_471,Land,163,4824 Main St,Philadelphia,PA,56024,623,1922,334512,36,James Jones
1211,2023-07-08,136,Property_145,Residential,166,7409 Pine St,Chicago,IL,78181,667,1931,894543,18,Mary Garcia
5686,2023-07-08,440,Property_2,Land,23,2787 Main St,San Jose,CA,80835,6519,1929,280585,16,Jennifer Smith
4101,2023-07-08,68,Property_327,Land,53,2459 Pine St,San Jose,CA,97516,727,2010,871275,42,William Williams
6697,2023-07-08,102,Property_483,Commercial,2,3614 Main St,Houston,TX,77363,7672,2012,437504,27,Patricia Smith
3544,2023-07-08,274,Property_459,Land,13,6205 Cedar St,Chicago,IL,71422,2627,1978,377816,20,Linda Johnson
7915,2023-07-08,471,Property_480,Residential,193,6944 Pine St,Houston,TX,88590,2288,1909,324024,85,Patricia Miller
8825,2023-07-08,282,Property_451,Residential,85,7650 River Rd,Houston,TX,85137,1142,1958,566576,29,William Smith
3239,2023-07-08,353,Property_126,Commercial,165,3812 2nd St,San Antonio,TX,96027,5339,2021,337130,28,Mary Williams
6600,2023-07-08,303,Property_483,Residential,173,6485 Main St,Phoenix,AZ,69153,8171,1907,841730,2,Elizabeth Johnson
6034,2023-07-08,424,Property_70,Land,197,565 Oak St,San Antonio,TX,15650,951,2004,813651,35,William Garcia
5153,2023-07-08,44,Property_342,Commercial,192,7032 Pine St,San Antonio,TX,39316,6961,1901,902538,33,John Miller
7905,2023-07-08,475,Property_425,Residential,171,4124 River Rd,Chicago,IL,24014,3235,1939,269067,50,Linda Johnson
3026,2023-07-08,329,Property_177,Residential,89,3389 River Rd,San Jose,CA,63728,561,2005,529173,66,Linda Smith
7846,2023-07-08,160,Property_461,Land,31,156 Oak St,New York,NY,55598,5305,1942,401245,47,Linda Jones
7163,2023-07-08,311,Property_301,Commercial,100,7276 2nd St,Dallas,TX,32952,2538,2013,638404,64,Robert Garcia
7314,2023-07-08,99,Property_319,Land,74,2712 Sunset Blvd,Philadelphia,PA,16703,5610,1928,298623,84,Robert Miller
4229,2023-07-08,155,Property_478,Land,17,239 Sunset Blvd,San Jose,CA,53381,6253,2017,780086,2,Patricia Smith
8584,2023-07-08,119,Property_18,Residential,139,3920 Main St,Houston,TX,30431,3762,2004,526329,44,John Davis
9142,2023-07-08,145,Property_252,Land,39,8109 8th Ave,San Diego,CA,71699,5904,1945,544629,44,Mary Miller
6,2023-07-08,63,Property_21,Commercial,20,1497 Pine St,Dallas,TX,24741,6162,2021,857877,5,Robert Johnson
4884,2023-07-08,57,Property_389,Land,167,3736 Oak St,Chicago,IL,59605,5027,1960,168014,69,James Williams
6523,2023-07-08,400,Property_191,Commercial,50,5885 Main St,Philadelphia,PA,26447,8641,1912,208180,88,Jennifer Davis
6983,2023-07-08,43,Property_299,Residential,82,1725 Sunset Blvd,San Antonio,TX,99947,6750,1902,303475,55,William Miller
